-30.243, 46.356, 100
-29.244, 46.391, 100
-28.872, 45.735, 99.286
-28.813, 44.737, 99.439
-28.756, 43.739, 98.983
-28.699, 42.74, 97.691
-28.644, 41.742, 96.382
-28.587, 40.743, 95.056
-28.527, 39.745, 93.71
-28.464, 38.747, 92.345
-28.394, 37.75, 90.959
-28.316, 36.753, 89.552
-28.227, 35.757, 88.122
-28.123, 34.762, 86.669
-28.003, 33.769, 85.191
-27.86, 32.78, 83.687
-27.691, 31.794, 82.156
-27.493, 30.814, 80.595
-27.259, 29.842, 79.004
-26.984, 28.88, 77.38
-26.667, 27.932, 75.721
-26.302, 27.001, 74.025
-25.889, 26.09, 72.289
-25.427, 25.204, 70.511
-24.918, 24.343, 68.686
-24.364, 23.511, 66.812
-23.768, 22.708, 64.883
-23.136, 21.933, 62.896
-22.471, 21.187, 60.843
-21.777, 20.467, 58.719
-21.057, 19.772, 56.515
-20.317, 19.101, 54.221
-19.557, 18.45, 51.826
-18.782, 17.819, 49.315
-17.993, 17.205, 46.669
-17.191, 16.606, 43.863
-16.379, 16.022, 40.865
-15.559, 15.451, 37.63
-14.73, 14.891, 34.088
-13.895, 14.342, 30.133
-13.053, 13.802, 25.573
-12.205, 13.271, 20
-11.423, 12.789, 0
-11.423, 12.789, 0
5.607, 2.303, 0
endData
127
100
200
-57.334, -12.899, -42.03, -24.65, -29.186, -28.749, -12.516, -13.445
-12.516, -13.445, -18.528, -18.911, -18.528, -18.911, -24.541, -24.377
-24.541, -24.377, -12.516, -12.899, -22.218, -3.197, -22.901, 15.796
-22.901, 15.796, -23.584, 34.789, -39.844, 44.763, -59.794, 45.31
-59.794, 45.31, -44.353, 45.856, -44.353, 45.856, -28.913, 46.403
-28.913, 46.403, -27.82, 28.913, -28.913, 23.447, -11.423, 12.789
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":14.5,"robotHeight":14.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":1,"controlMagnetDistance":0.7750015500031,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"Ge14NaVNUt","x":-57.334121327384864,"y":-12.89881089920193,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"RUPDHTw5zQ","x":-42.030447379179186,"y":-24.649846252288437,"lock":false,"visible":true,"__type":"control"},{"uid":"58gxfxXGxd","x":-29.186292458363702,"y":-28.749044631272106,"lock":false,"visible":true,"__type":"control"},{"uid":"m0IVexINDD","x":-12.516219050496796,"y":-13.44537068306642,"lock":false,"visible":true,"heading":50.29999999999996,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"260HW9Xqdu"},{"controls":[{"uid":"m0IVexINDD","x":-12.516219050496796,"y":-13.44537068306642,"lock":false,"visible":true,"heading":50.29999999999996,"__type":"end-point"},{"uid":"G6r1YjvWsK","x":-24.54053429551555,"y":-24.376566360356193,"lock":false,"visible":true,"heading":43.60000000000005,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ha3eM7aEXJ"},{"controls":[{"uid":"G6r1YjvWsK","x":-24.54053429551555,"y":-24.376566360356193,"lock":false,"visible":true,"heading":43.60000000000005,"__type":"end-point"},{"uid":"uzIhpoxREm","x":-12.516219050496796,"y":-12.89881089920193,"lock":false,"visible":true,"__type":"control"},{"uid":"iPLW7B6NvU","x":-22.217655214091472,"y":-3.1973747356072555,"lock":false,"visible":true,"__type":"control"},{"uid":"H42PgWyQyu","x":-22.90085494392208,"y":15.795577753683729,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"OJBNzvgNzB"},{"controls":[{"uid":"H42PgWyQyu","x":-22.90085494392208,"y":15.795577753683729,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"4cokDpb6mR","x":-23.584054673752686,"y":34.78853024297472,"lock":false,"visible":true,"__type":"control"},{"uid":"IGvmGsoMoD","x":-39.844208243721226,"y":44.76324629850163,"lock":false,"visible":true,"__type":"control"},{"uid":"ACRZg8GnAc","x":-59.79364035477507,"y":45.30980608236612,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"mmZHyY8lHK"},{"controls":[{"uid":"ACRZg8GnAc","x":-59.79364035477507,"y":45.30980608236612,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"lIcuurxgv4","x":-28.913012566431455,"y":46.40292565009509,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"hrAJir2TKm"},{"controls":[{"uid":"lIcuurxgv4","x":-28.913012566431455,"y":46.40292565009509,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"p2ahbO7rVu","x":-27.819892998702482,"y":28.913012566431455,"lock":false,"visible":true,"__type":"control"},{"uid":"QFh1mKaGUV","x":-28.913012566431455,"y":23.44741472778657,"lock":false,"visible":true,"__type":"control"},{"uid":"23MSVKcERE","x":-11.423099482767817,"y":12.789498942429038,"lock":false,"visible":true,"heading":134.4,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QtFXb6h6Zy"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"WAIvnl3uXc","lock":false,"visible":true}]}
